Seq	SIMBAD_ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	L	eL1	eL2	Meta	eMeta1	eMeta2	logg	elogg1	elogg2	rho	erho1	erho2	Prot	eProt1	eProt2	Age	eAge1	eAge2	cutoff	class	type	cat1	cat2	e_M	e_R	e_Teff	e_L	mode
685	EPIC211899094	0.757980177	0.019241512	0.019241512	0.68414569	0.042510634	0.042510634	4845	77	77	0.268	0.0341922016483298	0.0341922016483298	-0.065	0.2	0.2	4.616	0.025	0.035	NA	NA	NA	12.3875	0	0	0.79	0.06	0.06	4.6182187	MS	K	huber16	rebull17	2.53852443426103	6.21368147477477	1.58926728586171	12.758284197138	Clust
686	EPIC211899790	0.186	0.036	0.026	0.203	0.028	0.02	3478	79	158	0.007061	0.0010771452370973	0.0010771452370973	-0.096	0.21	0.15	5.092	0.03	0.042	NA	NA	NA	1.8267	0	0	0.79	0.06	0.06	5.5142872	PMS	M	huber16	rebull17	16.6666666666667	11.8226600985222	3.40713053479011	15.2548539455785	Clust
687	EPIC211899994	0.421	0.182	0.152	0.377	0.158	0.111	3906	474	263	0.005512	0.000876490703432625	0.000876490703432625	-0.173	0.2	0.28	4.88	0.12	0.144	NA	NA	NA	1.6285	0	0	0.79	0.06	0.06	5.2337332	PMS	K	huber16	rebull17	39.667458432304	35.6763925729443	9.4342037890425	15.9015004251202	Clust
688	EPIC211900619	0.192	0.041	0.023	0.207	0.03	0.021	3443	96	54	0.01369	0.00205996601760039	0.00205996601760039	-0.017	0.06	0.06	5.082	0.042	0.042	NA	NA	NA	1.7025	0	0	0.79	0.06	0.06	5.5372297	PMS	M	huber16	rebull17	16.6666666666667	12.3188405797101	2.17833284925937	15.0472316844441	Clust
689	EPIC211900653	0.267	0.123	0.102	0.263	0.093	0.08	3642	224	224	0.006221	0.00108976022795728	0.00108976022795728	-0.093	0.16	0.24	5.008	0.1	0.1	NA	NA	NA	1.9178	0	0	0.79	0.06	0.06	5.4067852	PMS	M	huber16	rebull17	42.1348314606741	32.8897338403042	6.15046677649643	17.517444590215	Clust
690	EPIC211900700	0.855144372	0.019613699	0.019613699	0.795914561	0.04490634	0.04490634	5265	84	106	0.4619	0.0514223524038898	0.0514223524038898	-0.126	0.2	0.6	4.539	0.048	0.896	NA	NA	NA	11.0069	0	0	0.79	0.06	0.06	4.3429087	MS	G	huber16	rebull17	2.29361259247111	5.64210559781429	1.80436847103514	11.1327890027906	Clust
691	EPIC211900755	0.288	0.059	0.023	0.278	0.041	0.016	3605	57	86	NA	NA	NA	0.081	0.24	0.12	4.99	0.03	0.036	NA	NA	NA	18.4498	0	0	0.79	0.06	0.06	5.4310387	PMS	M	huber16	rebull17	14.2361111111111	10.2517985611511	1.98335644937587	100	Clust
692	EPIC211901010	0.197	0.043	0.029	0.212	0.031	0.023	3466	100	120	0.005283	0.00084578361551924	0.00084578361551924	0.001	0.15	0.21	5.076	0.035	0.042	NA	NA	NA	0.472	0	0	0.79	0.06	0.06	5.5221532	PMS	M	huber16	rebull17	18.2741116751269	12.7358490566038	3.17368724754761	16.009532756374	Clust
693	EPIC211901114	0.285	0.04	0.023	0.278	0.024	0.022	3656	101	87	0.0285	0.00407908557855505	0.00407908557855505	-0.101	0.16	0.08	4.997	0.036	0.02	NA	NA	NA	8.6076	0	0	0.79	0.06	0.06	5.3976082	PMS	M	huber16	rebull17	11.0526315789474	8.27338129496403	2.57111597374179	14.3125809773861	Clust
694	EPIC211901402	0.472	0.043	0.043	0.422	0.033	0.037	3910	62	46	0.0896	0.0118105551108526	0.0118105551108526	-0.005	0.08	0.1	4.86	0.042	0.03	NA	NA	NA	14.563	0	0	0.79	0.06	0.06	5.2311112	PMS	K	huber16	rebull17	9.11016949152542	8.29383886255924	1.38107416879795	13.1814231147909	Clust
695	EPIC211901458	0.178	0.03	0.019	0.195	0.024	0.015	3478	99	158	0.007153	0.00120094618835687	0.00120094618835687	-0.073	0.2	0.28	5.098	0.035	0.035	NA	NA	NA	1.3982	0	0	0.79	0.06	0.06	5.5142872	PMS	M	huber16	rebull17	13.7640449438202	10	3.69465209890742	16.7894056809292	Clust
696	EPIC211901847	0.244	0.046	0.033	0.245	0.035	0.026	3583	85	85	0.009943	0.00148961107141457	0.00148961107141457	-0.095	0.2	0.16	5.03	0.04	0.04	NA	NA	NA	4.445	0	0	0.79	0.06	0.06	5.4454597	PMS	M	huber16	rebull17	16.1885245901639	12.4489795918367	2.37231370360033	14.9815052943233	Clust
697	EPIC211901894	0.179	0.043	0.01	0.195	0.033	0.006	3455	142	114	0.009106	0.00137195317634015	0.00137195317634015	-0.033	0.16	0.24	5.099	0.02	0.044	NA	NA	NA	1.666	0	0	0.79	0.06	0.06	5.5293637	PMS	M	huber16	rebull17	14.804469273743	10	3.70477568740955	15.066474591919	Clust
698	EPIC211902072	0.77504644	0.014982115	0.014982115	0.677262595	0.03095628	0.03095628	5030	50	101	0.2882	0.026331144180967	0.026331144180967	-0.01	0.18	0.18	4.568	0.036	0.9	NA	NA	NA	9.3682	0	0	0.79	0.06	0.06	4.4969512	MS	K	huber16	rebull17	1.93306029507083	4.57079428696339	1.50099403578529	9.13641366445767	Clust
699	EPIC211902261	0.237	0.051	0.044	0.241	0.04	0.029	3560	124	124	0.00451	0.00080592849999007	0.00080592849999007	-0.058	0.16	0.2	5.042	0.04	0.04	NA	NA	NA	0.8646	0	0	0.79	0.06	0.06	5.4605362	PMS	M	huber16	rebull17	20.042194092827	14.3153526970954	3.48314606741573	17.8698115297133	Clust
700	EPIC211902283	0.181	0.05	0.019	0.194	0.039	0.019	3539	108	130	0.008326	0.00149116652231495	0.00149116652231495	-0.249	0.2	0.28	5.102	0.048	0.048	NA	NA	NA	2.1775	0	0	0.79	0.06	0.06	5.4743017	PMS	M	huber16	rebull17	19.060773480663	14.9484536082474	3.36253178864086	17.9097588555723	Clust
701	EPIC211902344	0.244	0.047	0.032	0.248	0.034	0.025	3580	104	83	0.01035	0.00153443634841107	0.00153443634841107	-0.06	0.15	0.18	5.028	0.035	0.035	NA	NA	NA	5.78	0	0	0.79	0.06	0.06	5.4474262	PMS	M	huber16	rebull17	16.1885245901639	11.8951612903226	2.61173184357542	14.8254719653243	Clust
702	EPIC211902720	0.185	0.029	0.029	0.197	0.025	0.022	3474	107	150	0.006003	0.000948972171637555	0.000948972171637555	-0.073	0.2	0.28	5.098	0.035	0.035	NA	NA	NA	1.063	0	0	0.79	0.06	0.06	5.5169092	PMS	M	huber16	rebull17	15.6756756756757	11.9289340101523	3.69890616004606	15.8082987112703	Clust
703	EPIC211902826	0.169	0.026	0.016	0.186	0.025	0.014	3410	82	82	0.004319	0.000666960349880881	0.000666960349880881	-0.098	0.2	0.2	5.12	0.025	0.045	NA	NA	NA	2.629	0	0	0.79	0.06	0.06	5.5588612	PMS	M	huber16	rebull17	12.4260355029586	10.4838709677419	2.40469208211144	15.442471634195	Clust
704	EPIC211903302	0.376	0.09	0.125	0.345	0.07	0.088	3807	222	185	0.01676	0.00239443432120097	0.00239443432120097	-0.104	0.16	0.28	4.921	0.098	0.07	NA	NA	NA	2.7076	0	0	0.79	0.06	0.06	5.2986277	PMS	K	huber16	rebull17	28.5904255319149	22.8985507246377	5.34541633832414	14.2866009618196	Clust
705	EPIC211903709	0.195	0.075	0.09	0.211	0.054	0.083	3465	146	672	0.02308	0.00329733459460345	0.00329733459460345	-0.033	0.15	0.21	5.074	0.168	0.07	NA	NA	NA	13.5071	0	0	0.79	0.06	0.06	5.5228087	PMS	M	huber16	rebull17	42.3076923076923	32.4644549763033	11.8037518037518	14.2865450372767	Clust
706	EPIC211905265	0.218	0.041	0.034	0.225	0.036	0.026	3518	124	103	0.005639	0.000982302055863116	0.000982302055863116	-0.098	0.2	0.16	5.055	0.04	0.04	NA	NA	NA	0.8072	0	0	0.79	0.06	0.06	5.4880672	PMS	M	huber16	rebull17	17.2018348623853	13.7777777777778	3.22626492325185	17.419791733696	Clust
707	EPIC211905618	0.418	0.087	0.139	0.385	0.069	0.109	3862	207	207	0.01622	0.00239052523375047	0.00239052523375047	-0.074	0.15	0.24	4.895	0.112	0.07	NA	NA	NA	16.3635	0	0	0.79	0.06	0.06	5.2625752	PMS	K	huber16	rebull17	27.0334928229665	23.1168831168831	5.35991714137752	14.7381333770066	Clust
708	EPIC211905676	0.185	0.034	0.021	0.203	0.027	0.018	3489	106	160	0.009223	0.00138092448482962	0.00138092448482962	-0.09	0.15	0.27	5.095	0.03	0.048	NA	NA	NA	1.1188	0	0	0.79	0.06	0.06	5.5070767	PMS	M	huber16	rebull17	14.8648648648649	11.0837438423645	3.81198051017484	14.9726172051352	Clust
709	EPIC211906187	0.51	0.021	0.076	0.444	0.023	0.057	4060	49	49	0.1318	0.0156504692012933	0.0156504692012933	-0.215	0.06	0.16	4.839	0.056	0.028	NA	NA	NA	13.193	0	0	0.79	0.06	0.06	5.1327862	PMS	K	huber16	rebull17	9.50980392156863	9.00900900900901	1.20689655172414	11.8744075882347	Clust
710	EPIC211906287	0.525	0.064	0.102	0.46	0.054	0.077	4058	118	118	0.1463	0.0165061097952389	0.0165061097952389	-0.16	0.24	0.12	4.816	0.08	0.04	NA	NA	NA	12.1985	0	0	0.79	0.06	0.06	5.1340972	PMS	K	huber16	rebull17	15.8095238095238	14.2391304347826	2.90783637259734	11.2823716987279	Clust
711	EPIC211906671	0.515	0.098	0.157	0.455	0.093	0.13	4041	262	262	0.004384	0.000772956783674799	0.000772956783674799	-0.161	0.2	0.28	4.826	0.126	0.09	NA	NA	NA	0.6325	0	0	0.79	0.06	0.06	5.1452407	PMS	K	huber16	rebull17	24.7572815533981	24.5054945054945	6.4835436773076	17.6313134962317	Clust
712	EPIC211906702	0.178	0.037	0.012	0.193	0.03	0.013	3494	101	141	0.01047	0.00162457809836489	0.00162457809836489	-0.094	0.15	0.33	5.105	0.024	0.048	NA	NA	NA	2.0945	0	0	0.79	0.06	0.06	5.5037992	PMS	M	huber16	rebull17	13.7640449438202	11.139896373057	3.46307956496852	15.516505237487	Clust
713	EPIC211907026	0.178	0.021	0.017	0.195	0.016	0.015	3491	130	87	NA	NA	NA	-0.268	0.18	0.12	5.114	0.028	0.02	NA	NA	NA	1.0035	0	0	0.79	0.06	0.06	5.5057657	PMS	M	huber16	rebull17	10.6741573033708	7.94871794871795	3.10799197937554	100	Clust
714	EPIC211907530	0.201	0.072	0.062	0.209	0.052	0.042	3447	158	190	0.008841	0.0014873787173609	0.0014873787173609	-0.026	0.15	0.15	5.064	0.078	0.065	NA	NA	NA	2.063	0	0	0.79	0.06	0.06	5.5346077	PMS	M	huber16	rebull17	33.3333333333333	22.488038277512	5.04786771105309	16.8236479737688	Clust
715	EPIC211908029	0.202	0.028	0.017	0.215	0.023	0.015	3445	94	67	0.01206	0.0017878045070833	0.0017878045070833	0.035	0.21	0.15	5.071	0.025	0.035	NA	NA	NA	2.8988	0	0	0.79	0.06	0.06	5.5359187	PMS	M	huber16	rebull17	11.1386138613861	8.83720930232558	2.3367198838897	14.8242496441402	Clust
716	EPIC211908085	0.294	0.16	0.115	0.272	0.111	0.079	3679	278	232	0.005881	0.000991877029111242	0.000991877029111242	-0.097	0.18	0.24	4.984	0.105	0.126	NA	NA	NA	1.6194	0	0	0.79	0.06	0.06	5.3825317	PMS	M	huber16	rebull17	46.7687074829932	34.9264705882353	6.93123131285675	16.8657886262752	Clust
717	EPIC211908826	0.263	0.088	0.053	0.26	0.059	0.037	3583	128	106	0.03033	0.00428822169501777	0.00428822169501777	-0.012	0.18	0.08	5.015	0.04	0.064	NA	NA	NA	24.8265	0	0	0.79	0.06	0.06	5.4454597	PMS	M	huber16	rebull17	26.8060836501901	18.4615384615385	3.2654200390734	14.1385482855845	Clust
718	EPIC211908928	0.44	0.028	0.066	0.395	0.022	0.048	3793	61	106	0.02841	0.000386706806244465	0.000386706806244465	0.1	0.08	0.06	4.888	0.045	0.025	NA	NA	NA	13.1493	0	0	0.79	0.06	0.06	5.3078047	PMS	K	huber16	rebull17	10.6818181818182	8.86075949367089	2.20142367519114	1.36116440071969	Clust
719	EPIC211908953	1.102122637	0.021648533	0.021648533	1.240075248	0.058470613	0.058470613	5795	91	91	1.593	0.142588490297898	0.142588490297898	-0.044	0.15	0.21	4.227	0.215	0.387	NA	NA	NA	10.334	0	0	0.79	0.06	0.06	3.9954937	MS	G	huber16	rebull17	1.96425808464725	4.7150858864655	1.57031924072476	8.95094101053973	Clust
720	EPIC211909748	0.792088191	0.016646643	0.016646643	0.714602611	0.037719394	0.037719394	5032	78	137	0.3237	0.0323857846915116	0.0323857846915116	-0.113	0.24	0.32	4.573	0.035	1.057	NA	NA	NA	2.4224	0	0	0.79	0.06	0.06	4.4956402	MS	K	huber16	rebull17	2.10161484404708	5.27837338114624	2.13632750397456	10.0048763334914	Clust
721	EPIC211909798	0.184	0.032	0.02	0.197	0.028	0.017	3481	85	150	0.007646	0.00117172515336658	0.00117172515336658	-0.149	0.24	0.18	5.101	0.03	0.042	NA	NA	NA	1.3744	0	0	0.79	0.06	0.06	5.5123207	PMS	M	huber16	rebull17	14.1304347826087	11.4213197969543	3.37546681987934	15.3246815768583	Clust
722	EPIC211909987	1.663143104	0.037148664	0.037148664	1.865657906	0.14893716	0.14893716	7524	371	247	9.418	0.607969629440454	0.607969629440454	0.026	0.1	0.12	4.091	0.1	0.12	NA	NA	NA	0.0435	0	0	0.79	0.06	0.06	2.8621342	MS	A	huber16	rebull17	2.23364206667811	7.98309055057814	4.10685805422648	6.45540060990076	Clust
723	EPIC211910082	1.093341307	0.021982062	0.021982062	1.191418784	0.062933203	0.062933203	5852	140	140	1.503	0.131777322564545	0.131777322564545	0.02	0.1	0.1	4.402	0.06	0.108	NA	NA	NA	6.6839	0	0	0.79	0.06	0.06	3.9581302	MS	G	huber16	rebull17	2.01053978837735	5.28220671397439	2.39234449760766	8.76761959843944	Clust
724	EPIC211910450	1.757670807	0.032455957	0.032455957	2.417025108	0.154160718	0.154160718	7186	252	252	13.93	0.606844027718563	0.606844027718563	0.046	0.12	0.12	3.959	0.12	0.144	NA	NA	NA	13.0114	0	0	0.79	0.06	0.06	3.0836932	MS	F	huber16	rebull17	1.84653217603335	6.37811818709498	3.50681881436126	4.3563821085324	Clust
725	EPIC211910532	0.479	0.052	0.087	0.431	0.041	0.071	3938	115	139	0.03881	0.00543627429441407	0.00543627429441407	-0.033	0.15	0.18	4.853	0.07	0.042	NA	NA	NA	20.7767	0	0	0.79	0.06	0.06	5.2127572	PMS	K	huber16	rebull17	14.509394572025	12.9930394431555	3.22498730319959	14.007406066514	Clust
726	EPIC211910548	0.546	0.074	0.074	0.495	0.071	0.073	4159	197	197	0.008292	0.00126782893275797	0.00126782893275797	-0.111	0.16	0.24	4.79	0.065	0.065	NA	NA	NA	2.1317	0	0	0.79	0.06	0.06	5.0678917	PMS	K	huber16	rebull17	13.5531135531136	14.5454545454545	4.73671555662419	15.2897845243363	Clust
727	EPIC211910977	1.241662333	0.017786345	0.017786345	1.27839858	0.061824174	0.061824174	6541	242	161	2.498	0.0143201361817653	0.0143201361817653	-0.012	0.12	0.12	4.166	0.115	0.161	NA	NA	NA	2.2942	0	0	0.79	0.06	0.06	3.5064907	MS	F	huber16	rebull17	1.43246231501814	4.83606403880705	3.08056872037915	0.573264058517424	Clust
728	EPIC211911179	0.81724396	0.019514384	0.019514384	0.769725369	0.044508818	0.044508818	5043	59	99	0.383	0.0451909940269214	0.0451909940269214	-0.068	0.15	0.33	4.572	0.036	0.927	NA	NA	NA	10.2967	0	0	0.79	0.06	0.06	4.4884297	MS	K	huber16	rebull17	2.38782847657877	5.78242835595042	1.56652786040056	11.7992151506322	Clust
729	EPIC211911279	0.624	0.081	0.113	0.558	0.09	0.112	4346	202	284	0.1055	0.00540351037972643	0.00540351037972643	-0.145	0.2	0.24	4.722	0.104	0.065	NA	NA	NA	12.5493	0	0	0.79	0.06	0.06	4.9453132	PMS	K	huber16	rebull17	15.5448717948718	18.1003584229391	5.59134836631385	5.12181078647055	Clust
730	EPIC211911467	0.208	0.026	0.036	0.218	0.021	0.029	3533	106	106	0.01086	0.00172504613407315	0.00172504613407315	-0.153	0.2	0.2	5.079	0.042	0.042	NA	NA	NA	2.1744	0	0	0.79	0.06	0.06	5.4782347	PMS	M	huber16	rebull17	14.9038461538462	11.4678899082569	3.00028304557034	15.8844027078559	Clust
731	EPIC211911846	0.965376289	0.019166335	0.019166335	0.942570422	0.045684754	0.045684754	5639	112	90	0.8087	0.073373787071947	0.073373787071947	-0.069	0.16	0.24	4.465	0.045	0.522	NA	NA	NA	8.6051	0	0	0.79	0.06	0.06	4.0977517	MS	G	huber16	rebull17	1.98537453409527	4.84682660665963	1.79109771236035	9.07305392258526	Clust
732	EPIC211911911	0.392	0.078	0.109	0.355	0.058	0.085	3797	149	179	0.02518	0.00367960118173335	0.00367960118173335	-0.055	0.15	0.24	4.916	0.088	0.066	NA	NA	NA	1.0888	0	0	0.79	0.06	0.06	5.3051827	PMS	K	huber16	rebull17	23.8520408163265	20.1408450704225	4.31919936792204	14.6131897606567	Clust
733	EPIC211912350	0.146	0.024	0.009	0.17	0.021	0.011	3315	160	160	0.003413	0.000664641579465756	0.000664641579465756	-0.082	0.15	0.3	5.149	0.03	0.036	NA	NA	NA	0.2602	0	0	0.79	0.06	0.06	5.6211337	PMS	M	huber16	rebull17	11.3013698630137	9.41176470588235	4.82654600301659	19.4738230139395	Clust
734	EPIC211912407	1.344674767	0.038022951	0.038022951	1.442607408	0.14462144	0.14462144	6759	405	337	3.634	0.372330705267976	0.372330705267976	-0.028	0.12	0.12	4.143	0.132	0.198	NA	NA	NA	2.0297	0	0	0.79	0.06	0.06	3.3635917	MS	F	huber16	rebull17	2.82766896004378	10.0250032821126	5.48897765941707	10.2457541350571	Clust
735	EPIC211912899	0.201	0.042	0.035	0.218	0.033	0.029	3476	140	100	0.004476	0.000755586311746683	0.000755586311746683	-0.052	0.15	0.21	5.07	0.04	0.048	NA	NA	NA	0.7739	0	0	0.79	0.06	0.06	5.5155982	PMS	M	huber16	rebull17	19.1542288557214	14.2201834862385	3.45224395857307	16.8808380640456	Clust
736	EPIC211912940	0.315	0.083	0.069	0.298	0.061	0.051	3679	151	108	0.02715	0.00384837476158801	0.00384837476158801	-0.026	0.12	0.18	4.978	0.05	0.07	NA	NA	NA	17.7643	0	0	0.79	0.06	0.06	5.3825317	PMS	M	huber16	rebull17	24.1269841269841	18.7919463087248	3.51997825496059	14.1744926761989	Clust
737	EPIC211913532	0.501	0.072	0.072	0.446	0.065	0.057	3992	167	119	0.0598	0.00851239150004428	0.00851239150004428	-0.052	0.15	0.21	4.839	0.05	0.06	NA	NA	NA	16.3091	0	0	0.79	0.06	0.06	5.1773602	PMS	K	huber16	rebull17	14.3712574850299	13.6771300448431	3.58216432865731	14.2347683947229	Clust
738	EPIC211913733	0.351	0.107	0.107	0.333	0.084	0.079	3756	186	186	0.03139	0.0044706481342973	0.0044706481342973	-0.045	0.18	0.21	4.932	0.085	0.085	NA	NA	NA	12.574	0	0	0.79	0.06	0.06	5.3320582	PMS	K	huber16	rebull17	30.4843304843305	24.4744744744745	4.95207667731629	14.2422686661271	Clust
739	EPIC211913859	0.54	0.075	0.075	0.473	0.074	0.064	4092	222	159	0.01462	0.0021923052233828	0.0021923052233828	-0.116	0.2	0.24	4.796	0.065	0.065	NA	NA	NA	12.3775	0	0	0.79	0.06	0.06	5.1118102	PMS	K	huber16	rebull17	13.8888888888889	14.5877378435518	4.65542521994135	14.9952477659562	Clust
740	EPIC211913907	0.169	0.027	0.015	0.186	0.021	0.013	3401	141	100	0.004644	0.000823874619680787	0.000823874619680787	-0.102	0.16	0.2	5.12	0.025	0.035	NA	NA	NA	0.4181	0	0	0.79	0.06	0.06	5.5647607	PMS	M	huber16	rebull17	12.4260355029586	9.13978494623656	3.54307556601	17.7406248854605	Clust
741	EPIC211913977	0.762326025	0.016353122	0.016353122	0.699171389	0.035710783	0.035710783	4825	77	58	0.2778	0.0294215931750272	0.0294215931750272	-0.01	0.12	0.21	4.607	0.04	0.025	NA	NA	NA	10.6618	0	0	0.79	0.06	0.06	4.6313287	MS	K	huber16	rebull17	2.14516118612112	5.10758643185841	1.39896373056995	10.5909262689083	Clust
742	EPIC211914004	1.910227196	0.04518224	0.04518224	2.32114799	0.222331213	0.222331213	7879	397	397	18.19	0.578578670967871	0.578578670967871	-0.006	0.12	0.12	4.147	0.095	0.133	NA	NA	NA	0.0545	0	0	0.79	0.06	0.06	2.6294317	MS	A	huber16	rebull17	2.36528095163817	9.57850227378221	5.03871049625587	3.1807513522148	Clust
743	EPIC211914098	0.469	0.061	0.051	0.41	0.055	0.035	3883	93	77	0.05032	0.00695416086864348	0.00695416086864348	0.016	0.15	0.15	4.867	0.036	0.048	NA	NA	NA	17.3542	0	0	0.79	0.06	0.06	5.2488097	PMS	K	huber16	rebull17	11.9402985074627	10.9756097560976	2.1890291012104	13.8198745402295	Clust
744	EPIC211914124	0.239	0.039	0.047	0.248	0.028	0.035	3504	69	69	NA	NA	NA	0.053	0.12	0.12	5.034	0.042	0.035	NA	NA	NA	18.0676	0	0	0.79	0.06	0.06	5.4972442	PMS	M	huber16	rebull17	17.9916317991632	12.7016129032258	1.96917808219178	100	Clust
745	EPIC211914465	0.451	0.109	0.109	0.404	0.093	0.087	3894	269	192	0.04808	0.00726971338449297	0.00726971338449297	-0.044	0.18	0.15	4.869	0.08	0.08	NA	NA	NA	4.6967	0	0	0.79	0.06	0.06	5.2415992	PMS	K	huber16	rebull17	24.1685144124169	22.2772277227723	5.91936312275295	15.1200361574313	Clust
746	EPIC211914889	0.218	0.033	0.039	0.223	0.026	0.028	3522	86	129	0.006941	0.00107454615524284	0.00107454615524284	-0.049	0.16	0.2	5.063	0.04	0.04	NA	NA	NA	1.0397	0	0	0.79	0.06	0.06	5.4854452	PMS	M	huber16	rebull17	16.5137614678899	12.1076233183857	3.05224304372516	15.4811432825651	Clust
747	EPIC211915085	0.13	0.009	0.009	0.153	0.006	0.01	3096	182	91	0.003109	0.000500430749568029	0.000500430749568029	-0.057	0.2	0.4	5.181	0.027	0.02	NA	NA	NA	0.6935	0	0	0.79	0.06	0.06	5.7646882	PMS	M	huber16	rebull17	6.92307692307692	5.22875816993464	4.40891472868217	16.09619651232	Clust
748	EPIC211915202	0.55	0.054	0.065	0.481	0.049	0.061	4073	158	158	0.09483	0.0103430310689178	0.0103430310689178	-0.026	0.15	0.21	4.797	0.054	0.045	NA	NA	NA	5.5034	0	0	0.79	0.06	0.06	5.1242647	PMS	K	huber16	rebull17	10.8181818181818	11.4345114345114	3.87920451755463	10.9069187692901	Clust
749	EPIC211915602	0.637	0.057	0.057	0.565	0.054	0.059	4289	169	169	0.1678	0.0203909601687682	0.0203909601687682	-0.024	0.15	0.12	4.724	0.054	0.045	NA	NA	NA	12.7269	0	0	0.79	0.06	0.06	4.9826767	PMS	K	huber16	rebull17	8.94819466248038	10	3.94031242713919	12.1519428896116	Clust
750	EPIC211915709	0.172	0.022	0.019	0.188	0.02	0.015	3417	121	81	0.007298	0.00122453752119177	0.00122453752119177	-0.117	0.15	0.18	5.12	0.02	0.04	NA	NA	NA	1.5591	0	0	0.79	0.06	0.06	5.5542727	PMS	M	huber16	rebull17	11.9186046511628	9.30851063829787	2.95580918934738	16.7790836008738	Clust
751	EPIC211915785	0.219	0.038	0.038	0.23	0.03	0.031	3500	104	62	0.01135	0.00168288823976471	0.00168288823976471	-0.059	0.15	0.15	5.059	0.045	0.045	NA	NA	NA	3.1293	0	0	0.79	0.06	0.06	5.4998662	PMS	M	huber16	rebull17	17.351598173516	13.2608695652174	2.37142857142857	14.8272091609225	Clust
752	EPIC211915860	0.464	0.035	0.055	0.411	0.027	0.041	3914	47	94	0.1027	0.0139626352579182	0.0139626352579182	-0.057	0.08	0.16	4.872	0.044	0.02	NA	NA	NA	4.8164	0	0	0.79	0.06	0.06	5.2284892	PMS	K	huber16	rebull17	9.69827586206896	8.27250608272506	1.80122636688809	13.5955552657431	Clust
753	EPIC211915918	0.287	0.038	0.046	0.28	0.027	0.029	3607	56	56	0.02475	0.00354057332312497	0.00354057332312497	-0.014	0.15	0.15	5	0.035	0.025	NA	NA	NA	4.6652	0	0	0.79	0.06	0.06	5.4297277	PMS	M	huber16	rebull17	14.6341463414634	10	1.55253673412808	14.3053467601009	Clust
754	EPIC211915935	0.234	0.047	0.039	0.234	0.04	0.023	3544	106	106	0.01649	0.00238093295178557	0.00238093295178557	-0.023	0.12	0.08	5.039	0.04	0.04	NA	NA	NA	18.2413	0	0	0.79	0.06	0.06	5.4710242	PMS	M	huber16	rebull17	18.3760683760684	13.4615384615385	2.99097065462754	14.4386473728658	Clust
755	EPIC211915940	0.287	0.107	0.107	0.29	0.081	0.084	3640	170	170	0.03061	0.00497606691063459	0.00497606691063459	-0.037	0.15	0.21	4.994	0.102	0.085	NA	NA	NA	17.7581	0	0	0.79	0.06	0.06	5.4080962	PMS	M	huber16	rebull17	37.2822299651568	28.448275862069	4.67032967032967	16.2563440399692	Clust
756	EPIC211916015	1.488005164	0.055346005	0.055346005	2.025980916	0.200858365	0.200858365	6517	199	199	6.732	1.24596666100215	1.24596666100215	0.026	0.12	0.15	4.128	0.156	0.286	NA	NA	NA	9.1745	0	0	0.79	0.06	0.06	3.5222227	MS	F	huber16	rebull17	3.7194766751495	9.91412917139245	3.05355224796686	18.508120335742	Clust
757	EPIC211916232	0.437	0.086	0.104	0.389	0.077	0.075	3881	149	209	0.04454	0.00639338290407652	0.00639338290407652	-0.028	0.15	0.15	4.888	0.09	0.075	NA	NA	NA	29.0024	0	0	0.79	0.06	0.06	5.2501207	PMS	K	huber16	rebull17	21.7391304347826	19.5372750642674	4.6122133470755	14.3542498968939	Clust
758	EPIC211916235	0.264	0.055	0.03	0.264	0.039	0.021	3602	71	71	0.01582	0.00228233072941538	0.00228233072941538	-0.038	0.18	0.09	5.014	0.025	0.04	NA	NA	NA	16.6552	0	0	0.79	0.06	0.06	5.4330052	PMS	M	huber16	rebull17	16.0984848484848	11.3636363636364	1.97112715158245	14.4268693389088	Clust
759	EPIC211916505	0.164	0.018	0.015	0.182	0.016	0.013	3444	83	146	0.00546	0.00091140174313256	0.00091140174313256	-0.184	0.24	0.18	5.13	0.02	0.028	NA	NA	NA	0.2312	0	0	0.79	0.06	0.06	5.5365742	PMS	M	huber16	rebull17	10.0609756097561	7.96703296703297	3.3246225319396	16.6923396178125	Clust
760	EPIC211916718	0.26	0.065	0.015	0.258	0.047	0.01	3591	72	72	0.02451	0.0035548247185432	0.0035548247185432	-0.014	0.1	0.08	5.022	0.02	0.044	NA	NA	NA	15.4504	0	0	0.79	0.06	0.06	5.4402157	PMS	M	huber16	rebull17	15.3846153846154	11.046511627907	2.00501253132832	14.5035688231057	Clust
761	EPIC211916756	0.217	0.082	0.068	0.226	0.06	0.056	3509	134	187	0.02328	0.00340766996268185	0.00340766996268185	-0.007	0.15	0.21	5.042	0.091	0.065	NA	NA	NA	23.8186	0	0	0.79	0.06	0.06	5.4939667	PMS	M	huber16	rebull17	34.5622119815668	25.6637168141593	4.57395269307495	14.6377575716574	Clust
